Date,Stocks Sold
2020-12-10,63
2015-11-12,10
2020-05-20,23
2015-12-14,12
2017-12-01,44
2016-01-20,18
2020-03-03,45
2015-06-03,29
2021-05-21,75
2020-12-11,26
2016-05-22,7
2020-10-31,2
2020-07-14,95
2015-08-25,72
2016-04-23,103
2019-01-28,44
2018-10-06,8
2020-09-17,28
2019-11-07,50
2016-05-19,62
2017-12-12,9
2016-04-08,37
2019-01-21,72
2019-03-30,13
2016-07-04,2
2017-01-31,63
2020-06-13,47
2018-02-09,52
2015-08-01,91
2015-03-24,28
2019-10-24,23
2018-12-02,85
2020-08-14,19
2017-09-30,6
2020-08-29,8
2016-08-11,52
2015-09-24,14
2019-07-10,5
2016-02-02,9
2019-11-08,8
2021-04-27,69
2019-05-31,5
2017-02-12,145
2021-02-12,22
2016-08-16,178
2021-06-19,35
2018-08-11,41
2016-12-17,17
2016-04-20,1
2017-03-21,16
2018-06-06,34
2020-07-13,8
2015-09-25,187
2020-09-14,19
2018-02-23,18
2015-11-28,24
2020-06-12,71
2020-09-10,94
2016-09-18,99
2020-08-18,84
2015-12-28,14
2017-12-30,56
2019-12-19,62
2020-10-17,49
2015-09-16,8
2020-03-16,42
2020-08-12,9
2017-03-09,134
2017-11-24,1
2015-11-20,1
2016-10-31,66
2016-10-22,14
2018-11-05,45
2016-05-19,57
2016-07-21,36
2016-08-09,36
2016-09-19,54
2017-08-03,86
2015-07-13,11
2015-03-13,58
2017-09-07,36
2017-12-06,65
2020-08-03,1
2016-10-15,150
2017-08-31,83
2016-07-20,77
2018-07-13,37
2021-05-23,17
2021-04-25,81
2018-08-21,72
2016-02-13,93
2018-12-19,80
2016-09-06,16
2015-11-29,93
2018-08-11,18
2016-06-17,9
2019-10-23,66
2020-02-27,15
2015-12-07,74
2020-06-20,45
2020-02-21,35
2018-07-15,4
2017-11-28,62
2020-12-14,5
2018-10-19,108
2016-03-01,1
2020-07-03,18
2015-09-29,8
2016-02-25,11
2016-03-16,3
2015-03-17,12
2015-12-24,4
2019-07-21,150
2016-01-11,77
2017-07-07,6
2018-08-25,38
2020-10-26,79
2018-07-29,155
2019-02-27,98
2019-08-29,4
2019-01-09,102
2020-07-03,114
2017-03-30,58
2017-01-23,32
2017-05-21,74
2015-07-15,62
2020-08-26,6
2017-12-06,30
2016-09-03,18
2016-02-04,12
2016-09-30,7
2019-04-02,73
2017-11-05,188
2017-03-01,6
2016-07-15,129
2019-11-04,16
2017-09-15,41
2015-04-25,19
2017-12-09,10
2019-10-31,34
2020-03-03,111
2019-10-28,73
2018-11-22,183
2019-07-19,106
2017-05-13,38
2018-11-21,9
2016-11-01,38
2021-02-12,132
2015-05-29,6
2015-04-01,58
2016-04-30,11
2018-04-12,71
2018-05-26,4
2017-05-12,105
2018-12-17,8
2021-06-17,63
2019-11-10,7
2019-12-16,45
2016-12-05,98
2020-11-04,22
2017-01-04,162
2016-07-31,16
2021-05-14,1
2015-05-14,26
2018-12-17,60
2019-04-07,70
2017-12-28,66
2016-04-07,36
2016-08-25,60
2015-05-11,37
2019-09-19,10
2020-06-17,32
2017-02-25,113
2021-06-11,7
2019-07-26,26
2021-01-19,49
2021-04-29,8
2021-02-23,56
2018-05-14,100
2016-01-27,96
2017-07-11,24
2018-09-17,26
2020-10-04,22
2018-01-02,175
2019-08-22,43
2017-06-04,26
2016-01-08,49
2017-10-06,36
2015-08-30,140
2019-02-05,47
2021-01-18,38
2019-06-10,13
2015-05-06,31
2016-02-11,1
2019-09-11,4
2017-01-25,61
2017-02-20,124
2018-06-02,31
2016-05-14,92
2015-12-31,5
2019-02-04,136
2016-05-06,28
2015-03-08,5
2015-01-02,79
2017-10-07,72
2021-03-27,42
2015-10-16,23
2019-12-03,85
2019-10-21,138
2020-10-15,108
2015-06-22,162
2019-07-02,39
2018-09-24,26
2019-11-26,166
2019-03-02,4
2020-07-10,22
2019-07-31,5
2016-07-22,42
2018-08-10,17
2017-08-26,78
2016-08-19,54
2017-11-03,50
2018-04-14,68
2017-07-30,2
2017-09-02,79
2016-12-08,15
2021-02-26,45
2015-02-23,60
2017-07-29,144
2020-03-17,32
2021-02-28,8
2019-04-06,16
2017-01-30,16
2018-01-12,4
2015-07-11,16
2020-07-08,28
2018-08-26,26
2020-02-15,20
2021-02-23,32
2018-12-28,55
2021-01-01,9
2020-01-24,32
2017-09-25,28
2015-05-01,40
2018-04-29,1
2016-05-19,56
2018-07-06,41
2016-01-28,116
2021-04-24,71
2017-05-05,99
2020-09-26,120
2015-06-27,94
2019-12-03,2
2018-03-30,1
2015-01-28,77
2020-07-13,123
2019-12-20,145
2021-01-25,117
2020-07-10,94
2017-06-29,80
2017-07-19,35
2019-05-13,2
2016-12-21,36
2016-04-25,12
2019-12-27,157
2020-09-09,64
2020-11-02,45
2020-11-01,32
2016-01-29,143
2015-04-23,14
2015-09-07,95
2020-03-10,131
2019-02-09,59
2020-04-22,13
2018-04-14,23
2015-02-12,17
2016-04-19,16
2020-12-09,14
2016-01-18,28
2021-06-04,43
2017-09-14,65
2019-09-15,81
2017-03-25,35
2020-01-07,64
2018-05-11,84
2018-08-31,107
2015-08-25,112
2018-01-16,11
2018-07-05,23
2016-08-25,27
2017-11-10,92
2015-03-19,156
2019-03-04,4
2021-01-20,96
2021-01-01,39
2015-11-04,132
2018-08-20,3
2020-09-24,42
2019-04-28,25
2021-03-08,139
2020-06-19,147
2016-01-14,55
2019-12-28,1
2015-09-12,11
2019-12-04,22
2017-02-22,1
2021-02-27,61
2017-03-09,34
2019-09-03,47
2020-11-30,10
2016-07-26,30
2017-05-01,40
2020-08-06,161
2020-06-20,6
2017-03-26,40
2016-10-21,74
2021-01-24,135
2015-12-06,1
2021-06-15,46
2017-07-17,9
2015-05-08,12
2019-10-21,46
2016-03-10,11
2020-05-18,6
2019-10-17,36
2016-08-16,19
2018-01-14,8
2017-06-25,70
2019-08-25,14
2017-09-19,58
2017-11-27,4
2018-09-19,17
2016-04-07,41
2015-03-15,19
2018-06-01,15
2017-06-14,3
2020-09-25,59
2015-03-08,99
2017-04-04,68
2020-03-24,42
2017-03-29,36
2016-10-23,4
2020-03-06,92
2016-07-21,23
2018-01-21,84
2017-10-28,104
2019-07-29,52
2016-02-02,95
2017-03-21,13
2015-09-17,1
2015-01-16,76
2020-01-20,32
2016-11-13,8
2019-10-03,21
2020-07-05,66
2017-04-19,17
2018-01-31,113
2019-09-11,10
2019-12-20,29
2021-04-06,55
2021-04-25,23
2019-04-27,71
2016-06-10,12
2018-06-02,1
2016-07-14,24
2018-01-30,93
2017-01-18,18
2021-04-29,67
2015-07-02,31
2016-03-22,29
2016-06-01,24
2015-01-18,20
2018-06-29,151
2016-09-28,4
2020-08-25,67
2019-06-17,163
2015-08-30,15
2016-11-08,73
2017-03-26,32
2017-03-27,16
2020-12-14,1
2019-07-10,54
2018-11-05,40
2016-12-24,144
2020-06-14,25
2020-12-18,1
2020-05-05,6
2019-06-20,22
2017-09-18,96
2021-02-27,7
2020-03-07,192
2019-04-05,39
2019-01-09,44
2021-03-09,85
2020-02-08,56
2018-06-08,1
2016-12-16,11
2015-04-30,29
2017-08-15,61
2020-10-26,47
2015-09-26,63
2018-06-26,34
2019-06-25,93
2020-07-04,55
2020-02-12,134
2021-03-27,1
2020-06-02,8
2020-06-09,145
2019-11-07,48
2020-08-24,41
2017-04-26,64
2017-05-01,64
2019-06-05,92
2017-02-07,54
2019-10-20,24
2015-07-25,50
2020-05-13,6
2021-01-23,9
2017-04-09,12
2018-11-28,18
2015-11-20,6
2015-11-24,26
2017-04-19,6
2019-09-29,2
2020-08-06,24
2020-05-22,84
2018-06-04,13
2017-10-17,13
2018-07-14,21
2020-05-29,61
2021-04-16,138
2017-11-01,19
2020-07-11,28
2019-04-25,35
2016-03-01,28
2021-02-25,108
2020-08-02,26
2016-11-27,75
2019-07-09,36
2018-08-06,35
2021-03-18,48
2016-05-31,55
2019-12-21,109
2016-07-17,29
2016-01-11,16
2015-08-25,102
2018-05-24,20
2017-10-18,18
2020-03-29,89
2020-02-22,68
2021-07-03,12
2018-05-17,102
2017-03-08,122
2021-02-22,95
2015-08-23,10
2020-05-19,19
2015-08-15,104
2019-08-03,112
2020-09-14,55
2017-08-16,82
2018-10-05,39
2016-04-15,119
2021-03-05,30
2020-12-15,80
2020-03-16,18
2020-02-17,1
2016-05-01,44
2020-12-11,101
2020-10-16,4
2017-10-09,141
2019-12-14,4
2020-07-07,19
2015-07-22,8
2019-07-07,71
2020-11-22,6
2019-06-15,11
2016-03-05,17
2015-10-27,46
2019-02-20,78
2016-07-02,66
2020-02-21,48
2015-10-05,134
2019-11-22,20
2015-06-08,20
2016-07-11,26
2020-12-05,92
2017-05-03,42
2020-07-13,31
2016-04-03,5
2019-11-13,38
2017-01-05,144
2017-11-28,170
2021-04-11,13
2019-11-10,25
2017-12-01,47
2019-06-30,15
2020-04-11,4
2018-05-30,22
2015-12-28,4
2017-12-12,5
2015-11-24,98
2020-10-09,104
2018-05-09,7
2015-01-06,63
2019-02-06,146
2015-11-03,18
2015-01-19,46
2018-04-14,5
2020-05-05,5
2017-05-15,44
2021-04-09,19
2016-10-30,26
2019-11-20,4
2016-01-25,14
2021-06-16,77
2020-02-09,1
2020-01-13,22
2017-08-01,11
2020-07-29,31
2018-07-31,51
2018-04-14,52
2020-04-09,40
2019-10-14,101
2017-05-27,5
2016-01-10,24
2018-11-04,27
2020-11-21,18
2015-07-20,75
2020-05-24,13
2020-12-31,16
2020-06-01,13
2018-06-17,24
2017-11-01,81
2016-10-16,8
2015-09-24,33
2020-07-08,27
2020-04-09,73
2020-11-23,11
2016-03-23,96
2015-07-27,33
2016-08-20,3
2018-05-19,35
2015-05-06,23
2019-03-31,13
2015-01-01,132
2019-05-29,135
2017-05-18,66
2016-12-02,70
2015-02-25,48
2016-09-05,6
2016-02-19,127
2017-12-26,43
2019-10-19,6
2020-11-03,16
2017-07-08,106
2020-06-21,76
2017-09-13,31
2018-03-14,74
2019-02-27,41
2015-12-17,71
2015-02-23,1
2017-08-16,69
2017-07-11,86
2018-09-30,57
2017-10-23,101
2018-06-14,1
2018-05-15,8
2019-11-13,43
2015-08-06,58
2016-12-25,15
2015-08-09,41
2018-09-12,45
2020-10-05,87
2017-12-16,7
2020-09-18,39
2020-02-02,6
2019-12-30,48
2017-02-06,4
2018-09-26,5
2019-02-25,27
2021-03-02,126
2021-07-05,122
2017-09-27,27
2020-01-05,158
2019-12-03,29
2017-05-26,3
2015-03-18,146
2018-04-14,35
2015-12-19,73
2015-04-20,97
2021-05-02,5
2015-12-23,18
2017-02-01,73
2016-02-24,1
2015-07-22,93
2021-03-17,30
2019-02-12,8
2017-12-20,170
2018-06-25,18
2020-10-25,101
2018-09-26,97
2019-09-21,38
2019-10-25,31
2019-01-21,29
2021-03-07,44
2019-08-01,103
2015-02-17,8
2016-03-21,6
2015-10-23,127
2018-01-31,20
2016-06-12,134
2019-04-02,3
2015-02-14,90
2016-09-28,57
2020-07-18,94
2017-11-16,38
2015-06-20,38
2015-05-16,22
2020-11-23,12
2015-04-09,1
2018-12-15,5
2015-10-21,29
2021-06-17,3
2015-09-24,123
2019-03-15,83
2018-04-26,16
2018-07-31,19
2016-09-02,61
2020-01-11,68
2017-01-25,80
2017-12-25,37
2015-08-01,11
2017-01-11,32
2019-03-20,86
2019-03-20,30
2015-06-07,53
2016-11-28,11
2015-02-06,26
2015-12-30,87
2015-01-05,2
2021-04-22,12
2015-07-24,87
2019-05-08,142
2021-04-08,44
2020-11-27,120
2021-03-09,2
2020-11-01,64
2020-04-15,16
2018-12-07,1
2019-10-25,33
2020-10-17,106
2016-04-29,87
2020-09-19,65
2019-11-18,126
2015-07-26,83
2020-07-24,72
2016-03-01,63
2021-05-06,29
2018-10-06,13
2019-07-11,17
2019-05-26,50
2020-07-08,30
2016-06-29,90
2018-07-03,22
2017-02-01,99
2016-10-25,40
2017-08-18,15
2018-06-07,77
2018-05-01,126
2020-09-20,103
2017-11-02,37
2015-01-16,109
2016-05-26,16
2017-08-13,16
2020-12-05,9
2020-05-21,32
2018-03-27,16
2016-10-27,59
2017-08-12,70
2020-01-18,94
2016-11-26,49
2019-12-13,92
2015-06-28,10
2019-10-06,24
2017-01-15,86
2019-02-02,73
2019-04-21,14
2016-10-29,26
2018-04-27,78
2016-10-24,17
2017-08-08,25
2017-12-28,50
2020-09-15,14
2020-02-06,5
2018-04-05,3
2018-07-27,9
2018-12-26,6
2016-09-22,3
2018-01-20,38
2016-09-17,4
2016-09-08,4
2015-12-01,55
2015-08-04,7
2016-04-15,37
2015-12-24,11
2017-05-06,131
2017-05-28,51
2019-02-13,64
2021-03-28,62
2020-07-03,41
2016-01-10,62
2020-11-04,176
2016-02-06,30
2015-10-18,30
2017-03-22,3
2021-02-16,78
2020-06-29,87
2016-08-12,38
2019-12-29,53
2021-05-01,27
2019-02-01,2
2018-03-24,81
2019-02-21,87
2017-09-06,73
2020-08-06,34
2021-05-08,34
2017-12-10,9
2019-08-20,38
2020-03-30,172
2015-02-11,60
2017-09-22,118
2019-10-17,111
2021-06-17,94
2016-07-18,105
2016-01-29,5
2016-01-13,6
2020-04-09,35
2017-05-08,17
2017-12-29,13
2020-11-30,58
2018-02-07,23
2016-03-12,48
2016-10-17,2
2019-09-21,70
2017-08-07,87
2019-07-30,30
2017-10-17,125
2018-12-15,18
2016-03-16,15
2020-01-10,61
2017-08-21,63
2018-11-18,63
2020-08-01,77
2016-11-13,63
2018-12-23,187
2015-11-01,48
2017-02-24,1
2016-10-21,60
2016-02-24,108
2016-05-07,2
2017-10-30,72
2020-10-22,31
2018-07-25,90
2020-04-11,131
2019-09-24,68
2019-09-20,85
2015-06-04,65
2018-03-13,3
2019-01-25,12
2015-06-17,10
2017-02-16,96
2018-01-24,127
2017-02-11,19
2017-09-20,10
2020-03-31,60
2017-11-15,131
2020-05-11,94
2017-04-18,89
2016-04-19,115
2015-07-12,3
2020-06-03,58
2018-07-01,12
2015-06-19,17
2021-02-01,117
2016-10-26,7
2015-09-01,74
2020-05-18,42
2020-01-02,71
2016-06-23,173
2018-12-18,18
2016-11-22,74
2017-02-15,28
2019-05-27,7
2016-09-22,18
2020-10-15,38
2015-04-29,131
2015-02-09,50
2020-10-16,46
2016-06-15,41
2015-12-28,40
2015-09-10,61
2021-03-05,7
2015-10-14,140
2021-04-05,85
2018-01-31,10
2016-01-22,8
2017-06-20,1
2016-12-17,70
2019-11-08,47
2018-03-16,114
2021-01-22,15
2018-10-06,61
2018-03-03,125
2016-08-31,121
2020-07-02,90
2019-07-10,59
2017-05-13,2
2015-04-07,37
2015-12-06,109
2015-04-18,178
2019-02-16,38
2015-06-10,25
2019-03-08,57
2019-09-08,12
2017-08-16,50
2016-01-29,30
2015-11-03,41
2019-06-07,6
2016-07-22,76
2015-10-08,104
2017-07-18,6
2019-04-24,153
2016-04-04,5
2015-09-21,193
2015-11-13,22
2017-08-17,2
2018-07-26,50
2015-01-29,86
2021-02-21,8
2016-03-20,4
2016-01-23,1
2018-04-09,12
2017-01-11,34
2017-03-13,103
2016-09-14,7
2015-01-10,69
2020-08-13,169
2015-05-23,89
2018-01-28,79
2015-07-12,38
2018-08-10,13
2019-02-07,37
2017-04-02,94
2015-07-29,125
2015-04-08,151
2020-11-12,22
2021-05-07,14
2017-06-23,34
2015-03-01,135
2019-07-02,67
2020-04-08,39
2017-07-11,82
2019-02-16,83
2019-09-10,92
2016-03-19,56
2019-02-16,47
2019-07-23,16
2016-11-17,66
2018-03-10,22
2020-02-20,123
2019-02-13,59
2016-12-04,5
2017-01-01,69
2019-07-06,35
2015-05-21,125
2016-01-28,116
2015-10-25,3
2016-05-28,2
2015-10-14,35
2020-12-14,3
2015-02-22,152
2016-09-09,35
2015-01-15,13
2015-06-01,29
2019-07-05,46
2015-05-20,3
2018-10-15,61
2016-11-05,53
2020-06-19,115
2021-04-27,134
2017-06-23,1
2015-09-30,5
2020-03-01,56
2020-04-29,76
2020-07-01,5
2015-08-24,51
2015-04-06,69
2018-12-02,91
2019-05-04,55
2016-01-28,1
2015-03-02,80
2020-11-27,45
2019-08-07,152
2015-11-24,41
2020-11-26,5
2018-07-07,98
2020-03-31,17
2015-03-18,13
2021-04-06,12
2019-02-01,45
2015-04-07,1
2015-07-11,112
2019-06-13,23
2019-07-06,25
2018-12-14,127
2019-03-11,4
2018-05-06,113
2020-07-28,15
2018-05-07,13
2021-04-10,49
2017-10-09,14
2018-01-08,16
2020-07-25,7
2020-04-16,63
2015-03-18,133
2015-03-05,38
2015-03-12,31
2018-12-30,61
2015-06-13,10
2020-11-26,35
2020-11-17,14
2017-08-12,34
2017-07-20,14
2018-06-18,3
2016-04-23,41
2016-07-11,104
2021-06-01,54
2020-08-02,48
2018-02-06,21
2016-04-13,31
2015-06-10,93
2020-04-08,78
2017-04-24,122
2017-04-18,25
2019-07-29,57
2019-06-09,15
2020-03-23,46
2017-07-31,8
2016-02-21,32
2015-10-22,10
2016-11-23,65
2016-03-03,66
2018-01-19,116
2015-02-27,12
2016-12-07,50
2016-08-11,12
2020-11-04,38
2019-03-18,3
2017-07-07,38
2018-05-31,95
2020-06-22,65
2018-07-11,11
2018-07-31,85
2021-01-24,29
2016-05-12,39
2019-08-13,100
2015-06-12,133
2015-04-11,40
2021-02-12,22
2015-08-23,19
2020-02-05,53
2018-01-29,4
2015-07-23,55
2017-06-03,123
2017-08-07,10
2019-11-27,63
2015-11-19,16
2020-01-27,105
2021-04-23,115
2015-05-21,39
2015-11-15,137
2021-04-09,42
2015-03-25,111
2021-01-01,58
2018-08-17,16
2017-10-10,46
2017-10-15,86
2020-10-13,19
2021-05-19,27
2019-02-28,87
2017-09-24,2
2017-11-05,16
2017-04-01,5
2017-08-19,3
2020-11-08,39
2020-04-28,3
2018-02-09,67
2016-07-29,57
2019-11-01,13
2015-11-19,1
2019-05-25,51
2017-11-08,13
2020-05-12,136
2018-02-23,1
2019-09-27,50
2019-11-28,34
2015-03-22,46
2017-08-27,10
2019-08-08,137
2017-08-29,13
2016-01-29,20
2015-12-21,14
2015-01-03,86
2020-12-23,85
2020-10-26,13
2015-10-11,35
2020-06-28,65
2019-11-17,37
2015-11-11,69
2017-07-21,51
2015-11-22,59
2019-03-19,41
2017-12-13,28
2018-11-21,178
2021-04-05,30
2019-03-25,4
2015-02-28,83
2016-06-30,18
2021-06-19,53
2015-08-09,20
2017-10-13,36
2021-04-29,9
2016-05-08,11
2015-04-14,38
2017-01-01,4
2020-02-07,3
2021-05-25,4
2018-09-26,24
2015-11-25,54
2016-04-28,31
2017-02-23,13
2021-01-09,20
2016-01-31,2
2017-12-19,23
2015-10-22,61
2019-02-24,134
2016-06-05,30
2017-09-25,23
2020-08-10,119
2020-07-24,1
2017-07-23,21
2020-08-01,22
2016-10-20,25
2020-02-13,85
2020-11-03,68
2015-05-14,81
2020-02-17,4
2021-04-04,102
2018-04-26,5
2016-09-17,20
2015-12-28,42
2018-03-14,8
2016-01-29,2
2018-05-09,3
2015-01-10,115
2016-12-15,80
2020-08-15,36
2015-07-21,144
2016-11-07,3
2017-09-25,36
2018-10-24,55
2017-12-08,53
2019-06-07,2
2020-08-02,13
2015-03-16,31
2021-02-04,1
2018-01-10,20
2019-09-19,95
2019-11-24,2
2017-08-26,138
2020-09-18,20
2016-07-16,49
2017-02-12,53
2021-02-27,12
2018-09-13,30
2019-11-17,18
2017-11-03,136
2017-02-21,25
2017-10-05,25
2020-02-04,122
2018-12-27,20
2016-12-08,44
2020-07-21,54
2019-08-12,6
2020-11-26,23
2015-06-19,136
2021-05-11,35
2015-06-07,3
2017-06-13,22
2019-01-01,67
2018-10-16,39
2018-10-17,28
2021-06-07,2
2018-08-19,56
2021-02-21,5
2018-12-30,66
2020-02-03,86
2015-06-18,46
2016-02-25,42
2017-04-10,26
2019-07-05,37
2019-03-26,4
2020-03-22,105
2015-03-15,72
2021-05-13,60
2015-04-27,45
2019-12-09,134
2016-02-20,87
2019-07-05,114
2019-08-01,16
2018-06-30,7
2021-03-04,24
2017-01-16,35
2021-01-30,153
2020-05-25,64
2020-07-13,28
2019-03-08,50
2020-07-25,106
2019-03-14,85
2016-08-13,42
2021-05-12,32
2021-04-12,150
2018-12-27,26
2015-07-07,8
2016-07-23,53
2019-06-28,9
2019-07-13,23
2020-11-10,33
2015-01-13,138
2017-05-05,6
2018-09-13,29
2017-11-28,95
2019-07-02,97
2019-04-20,52
2015-02-28,180
2015-05-18,71
2016-06-20,8
2016-04-26,47
2021-03-05,25
2015-11-07,99
2019-06-19,143
2015-02-26,67
2017-01-21,52
2017-11-21,3
2018-10-01,1
2019-06-09,79
2018-03-08,120
2016-07-19,7
2015-11-15,12
2019-12-30,46
2016-09-03,36
2016-10-27,29
2016-08-12,112
2015-08-07,69
2019-12-27,23
2019-01-28,12
2019-08-26,32
2018-08-21,162
2016-07-24,33
2020-12-19,15
2019-06-07,3
2021-05-16,15
2016-05-07,86
2018-09-29,28
2015-11-18,68
2016-09-02,62
2020-06-14,10
2020-10-03,10
2020-08-23,66
2021-04-12,92
2016-10-19,72
2020-04-15,18
2019-10-10,19
2016-07-30,23
2019-10-02,11
2020-06-05,176
2018-11-13,78
2018-03-28,106
2017-01-17,11
2020-08-16,103
2019-06-20,13
2019-02-21,57
2018-07-18,121
2016-07-16,70
2020-01-08,1
2017-01-29,114
2021-04-21,3
2016-12-18,140
2020-12-07,35
2019-05-05,80
2018-07-25,30
2015-06-04,22
2021-03-11,7
2016-07-30,53
2018-03-21,134
2015-08-22,48
2018-03-24,22
2017-01-03,30
2020-07-16,67
2015-05-31,34
2016-10-09,25
2017-12-08,4
2015-02-16,19
2017-05-20,47
2015-11-28,5
2017-01-30,170
2020-04-16,149
2019-09-15,17
2021-03-27,118
2018-04-23,21
2015-11-16,1
2017-11-18,113
2018-05-26,47
2018-08-13,52
2017-07-22,82
2015-02-11,102
2018-02-11,96
2017-05-28,17
2021-03-13,4
2015-07-30,1
2019-08-24,2
2019-09-22,105
2019-11-14,15
2017-01-21,12
2019-03-18,23
2021-03-10,143
2020-07-11,124
2018-01-27,126
2016-06-16,49
2016-12-25,148
2017-05-20,100
2019-04-24,44
2017-01-26,62
2017-12-04,54
2017-03-17,39
2019-08-12,17
2016-05-17,12
2019-08-10,66
2019-12-13,10
2017-05-16,5
2021-05-08,33
2017-09-27,140
2016-12-27,167
2020-01-09,29
2016-05-14,10
2020-06-26,11
2016-10-13,4
2015-02-12,15
2016-07-11,40
2016-08-18,48
2020-06-14,75
2015-08-07,7
2016-07-19,48
2016-01-15,13
2018-08-30,74
2019-04-05,65
2020-12-18,43
2017-07-17,9
2021-03-28,56
2020-04-27,25
2021-01-20,40
2021-01-29,6
2016-07-02,67
2021-01-12,12
2020-04-30,8
2016-12-27,24
2016-05-14,91
2018-05-04,11
2020-03-07,3
2020-04-17,35
2017-05-15,3
2015-12-16,57
2016-07-06,131
2016-05-18,24
2021-06-18,59
2017-07-28,50
2016-04-08,170
2018-08-22,95
2018-03-08,153
2015-09-10,2
2017-08-14,84
2020-05-02,5
2020-02-19,43
2018-12-21,101
2016-12-17,8
2020-06-12,27
2020-01-15,61
2018-12-04,130
2017-03-18,32
2017-05-16,23
2019-10-19,104
2015-12-20,38
2015-04-29,19
2019-09-02,55
2017-01-10,106
2018-05-14,29
2019-03-04,25
2015-10-03,137
2015-09-19,11
2015-11-14,80
2019-06-18,3
2018-12-13,149
2020-05-27,43
2019-04-26,69
2020-08-18,92
2015-02-12,6
2016-06-18,41
2016-03-25,93
2017-12-08,16
2015-12-24,33
2016-08-18,68
2016-08-26,17
2021-01-06,59
2018-07-14,125
2016-12-20,24
2015-04-29,85
2016-10-27,35
2018-10-14,25
2019-12-12,11
2017-03-30,23
2019-01-10,30
2015-11-24,14
2015-10-21,147
2017-05-04,83
2015-12-18,60
2017-09-09,28
2018-06-11,45
2020-02-04,46
2017-03-19,22
2021-02-25,85
2017-04-22,85
2018-03-15,58
2016-03-01,125
2019-10-05,19
2018-03-11,66
2017-07-24,89
2018-08-15,28
2018-11-06,87
2016-03-26,132
2020-05-05,93
2018-04-30,35
2018-02-14,45
2019-09-12,12
2020-06-15,22
2021-03-09,108
2015-11-27,189
2015-03-14,52
2020-12-29,69
2018-07-05,110
2019-12-24,86
2019-10-29,21
2019-06-30,64
2016-02-18,10
2016-09-21,18
2017-09-16,2
2016-11-01,23
2020-04-10,36
2015-10-14,91
2019-04-19,9
2015-08-07,13
2019-02-20,70
2019-11-12,16
2018-05-21,60
2017-11-20,27
2017-03-04,59
2019-07-25,5
2016-06-10,46
2018-04-26,53
2016-07-06,2
2017-01-05,6
2016-09-29,111
2018-12-21,27
2017-12-18,12
2019-09-22,4
2020-09-01,26
2016-10-11,4
2018-07-01,35
2015-02-17,5
2017-01-06,70
2021-01-25,3
2020-02-11,5
2016-08-04,3
2020-06-04,123
2020-12-31,21
2019-04-22,7
2020-02-17,32
2019-03-25,88
2020-10-20,79
2019-06-11,99
2020-05-18,167
2019-02-13,29
2016-06-14,101
2015-12-25,95
2015-06-23,106
2018-05-16,17
2016-03-01,19
2018-02-15,22
2016-07-08,2
2020-03-17,144
2018-03-03,143
2018-08-17,4
2016-08-07,32
2019-08-11,53
2017-03-27,44
2016-11-28,27
2017-02-21,54
2015-02-08,32
2020-08-17,102
2018-08-22,51
2015-02-19,13
2018-09-03,21
2021-05-01,60
2016-08-05,91
2020-02-24,46
2018-02-06,62
2015-08-03,27
2020-03-27,25
2018-08-04,56
2015-10-16,27
2019-04-05,13
2017-12-23,18
2018-12-19,61
2019-08-22,51
2018-09-13,10
2021-03-11,3
2019-07-07,1
2015-03-12,135
2019-08-02,61
2019-07-19,64
2020-06-09,74
2018-04-26,16
2016-06-02,9
2017-05-31,8
2020-01-19,6
2019-06-10,16
2019-04-20,40
2018-04-12,5
2015-03-14,46
2019-06-18,112
2018-11-09,136
2017-01-01,42
2015-12-29,1
2020-03-01,21
2021-06-25,155
2018-10-14,73
2021-03-14,145
2015-09-30,10
2016-05-21,38
2019-09-30,65
2018-05-17,10
2018-08-14,95
2019-07-05,16
2017-09-13,4
2020-08-08,1
2021-05-02,12
2015-11-20,23
2018-06-16,3
2020-10-04,35
2018-06-26,3
2015-12-19,171
2016-01-30,110
2019-12-01,69
2018-02-10,146
2018-02-10,31
2018-03-17,12
2018-11-04,68
2021-02-04,1
2019-05-09,51
2019-08-18,47
2019-02-06,153
2017-11-26,94
2017-12-21,33
2016-08-31,42
2015-11-09,93
2017-11-04,113
2016-01-22,5
2018-10-15,34
2018-08-14,72
2017-09-22,24
2017-12-03,78
2017-06-11,7
2019-10-16,17
2020-07-01,63
2019-06-02,6
2015-06-06,158
2020-06-04,15
2019-09-06,61
2020-07-02,87
2019-10-31,12
2016-08-25,4
2020-02-19,3
2016-11-06,8
2015-11-11,91
2021-04-14,23
2018-05-19,56
2019-05-17,23
2015-11-15,42
2020-05-24,23
2018-08-30,3
2017-10-04,37
2018-09-04,18
2020-01-12,152
2015-01-02,15
2018-10-26,68
2019-05-03,1
2016-09-15,9
2017-05-30,42
2017-11-07,21
2019-11-27,75
2019-01-12,19
2017-09-11,4
2017-05-01,18
2021-01-31,28
2020-04-15,9
2016-09-03,138
2016-07-24,80
2020-06-01,89
2016-03-14,21
2015-02-19,18
2015-11-27,20
2015-04-26,19
2018-11-03,1
2018-07-10,6
2016-02-25,79
2017-09-01,104
2018-06-13,56
2020-10-14,40
2017-05-13,28
2019-06-12,102
2018-06-28,84
2020-01-21,25
2018-05-25,80
2018-10-31,9
2018-09-10,1
2018-06-18,7
2015-08-25,14
2018-11-16,60
2016-12-27,12
2016-10-22,72
2015-10-24,28
2020-04-25,117
2015-03-17,90
2017-03-23,50
2018-11-17,28
